ADV-ID,Class,Gender,Major1,Major2,Major3,Bus-City,Bus-State,Bus-Zipcode,Bus-Country,Job-Title,Field of Work,Industry,Employer
0010042494,2004,M,Political Science,,,Boulder,CO,80301,,Legislative Specialist,Public Policy,Research/Laboratory,Univ. Corp. for Atmospheric Research
0006966445,1969,M,Political Science,,,Boulder,CO,80302-6709,,Produce Clerk/Customer Service,,Retail/Wholesale Trade,Sunflower Market
0008372060,1981,M,Political Science,,,Boulder,CO,80302,,President,,,Sprocket Analytics
0010015517,1993,M,Political Science,,,Boulder,CO,80305-5541,,,Attorney,,"Frascona, Joiner, Goodman et al."
0007981532,1979,M,Political Science,,,Boulder,CO,80306-4059,,Principal,Consulting,,Stratus Consulting Inc.
0010021956,1995,F,Political Science,Asian Studies,,Boulder,CO,80301-2849,,Business Development,,Computers/Information Service,Markit On Demand
0008412570,1984,M,Psychology,,,Boulder,CO,80301-2835,,Consultant,,,"Aztek Engineering, Inc."
0010018215,1993,M,Psychology,,,Boulder,CO,80301,,Director,Physician/Surgeon,,"Dermatology Specialists of Boulder, PC"
0010023873,1996,F,Religion,Anthropology,,Boulder,CO,80302-5006,,Sales & Marketing Director,Advertising/Marketing,Professional Organization,Brewers Association
0007408942,1974,F,,,,Boulder,CO,80309-0334,,Professor,Scientist,Education - College/University,University of Colorado
0006517744,1965,M,,,,Boulder,CO,80301,,,,,Blue Mesa Productions
0010019924,1994,F,Biology,,,Boulder Creek,CA,95006,,Research Assistant,,,Institute of HeartMath
0008297076,1982,F,Economics,English,,Bowie,MD,20716-1300,,Real Estate Appraiser,Real Estate,Real Estate,de Leon Appraisal Services
0008336722,1983,F,Political Economy,,,Bowie,MD,20715,,Partner,,,"Walsh, Becker, Moody & Rice"
0010010153,1987,M,Political Science,Philosophy,,Bowling Green,OH,43403,,Asst. Professor of Philosophy,Educator,Education - College/University,Bowling Green State University
0010017904,1993,F,Psychology,,,Bowling Green,OH,43403,,Professor,Educator,Education - College/University,Bowling Green State University
0007965333,1979,M,,,,Bowling Green,OH,43403,,,Educator,Education - College/University,Bowling Green State University
0010019719,1994,F,History,,,Boxborough,MA,01719-1245,,Program Manager,Information Technology Manager,,FireStar Software
0007859068,1978,M,Political Economy,,,Boyertown,PA,19512,,Exec. VP & Treasurer,,Banking/Financial Service,National Penn Bancshares
0006062968,1960,M,Physics,,,Boynton Beach,FL,33435,,Chief Operating Officer,Entrepreneur,Computers/Information Service,"Modernizing Medicine, Inc."
0006864957,1968,M,American Studies,,,Bozeman,MT,59715,,Director,Consulting,,Fortune Personnel Consultants
0010017836,1993,F,Art,,,Bozeman,MT,59715,,Program Director/Illustrator,Artist/Painter/Sculptor,Education - Pre-school-12,Children's Museum of Bozeman
0010015305,1992,F,Asian Studies,,,Bozeman,MT,59715,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Bozeman Creek Family Health
0010026116,1997,F,Astrophysics,Mathematics,,Bozeman,MT,59717-3840,,Research Engineer,Scientist,Research/Laboratory,Montana State University
0010035936,2001,F,Astrophysics,,,Bozeman,MT,59715,,Education Specialist,Education Administrator,Education - College/University,Montana Space Grant Consortium
0010051467,2008,F,Biology,,,Bozeman,MT,59717,,,,,
0010015494,1992,F,Contract Major-Div.2,,,Bozeman,MT,59771,,Founder,Entrepreneur,Charitable Foundation,"The Simple Gifts Project, Inc."
0008095710,1980,F,English,,,Bozeman,MT,59715-4758,,Consultant,Environmental,,Wild Forever
0010024165,1996,F,English,,,Bozeman,MT,59717,,,Educator,Education - College/University,Montana State University
0010042298,2005,F,English,,,Bozeman,MT,59715,,,,,
0010013013,1991,M,Geology & Mineralogy,Environmental Studies,,Bozeman,MT,59715,,North Rockies Regional Director,,,The Wilderness Society
0010035149,2001,M,History,,,Bozeman,MT,59715-2244,,Bookkeeper,Bookkeeper/Controller/Treasurer,Retail/Wholesale Trade,Pacific Outdoor Equipment
0010020147,1994,F,Biology,,,Bradenton,FL,34205,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Bay Area Skin Cancer Surg./ Dermatology
0007764375,1977,M,Economics,,,Bradford,MA,01835-8366,,Principal,Consulting,Manufacturing,Norris Consulting
0007811855,1978,F,French,,,Bradford on Avon BA15 2PU,,,United Kingdom,Director/Consultant,Consulting,,Marstone Wines Consultancy
0010039654,2003,F,English,,,Braemar Hill,,,,"Engish, Drama Teacher",,,Chinese International School
0007743590,1977,M,American Studies,,,Braintree,MA,02184-5751,,English & Social Studies Teacher,,,Thayer Academy
0008257595,1982,M,Economics,,,Braintree,MA,02184,,President,Management,Computers/Information Service,Landmark Technology Partners
0010037508,2002,F,English,Medicine,Women's Studies,Braintree,MA,02184,,Admissions/Diversity/Teacher,Education Administrator,Education - Pre-school-12,Thayer Academy
0010017995,1993,M,English,,,Braintree,MA,02184,,Math Teacher,Educator,Education - Pre-school-12,Massasoit School
0010009721,1986,M,History,Political Economy,,Braintree,MA,02184,,Educator,Educator,Education - Pre-school-12,Thayer Academy
0010021708,1995,M,Psychology,,,Braintree,MA,02184,,Social Studies Teacher,Educator,Education - Pre-school-12,Braintree High School
0008320386,1983,M,Psychology,American Studies,,Braintree,MA,02184-7145,,Sales Representative,Sales,Retail/Wholesale Trade,Cara Donna
0010017791,1993,F,Psychology,Spanish,,Braintree,MA,02184,,Licensed Massage Therapist,Other,Other,Teresa Obin
0007334715,1973,M,,,,Branchburg,NJ,08876,,,Sales,Real Estate,Weichert Realtors
0008149570,1981,M,Chemistry,,,Brandon,FL,33511,,President,"Energy (oil, gas, mining)",,"United States EnviroFuels, LLC"
0008224457,1982,F,Economics,,,Branford,CT,06405,,Photographer,Photography,,Self-employed
0007562723,1975,M,Political Economy,,,Branford,CT,06405,,Litigation Attorney,Attorney,Law/Legal Service/Courts,Milano & Wanat
0008198190,1981,F,Psychology,,,Branford,CT,06405,,Pediatric R.N.,Nurse/Nurse Pract./Physicians Asst.,Health Care/Hospital/Medical Serv.,Pediatric Associates of Branford
0006773080,1967,M,American Studies,,,Brattleboro,VT,05301-6029,,President,,,The Richards Group
0010022054,1995,F,Art History,,,Brattleboro,VT,05301-3476,,Pediatrician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Brattleboro Primary Care
0010021666,1995,M,Biology,,,Brattleboro,VT,05301,,Principal,Insurance,Insurance,The Richards Group
0010032315,2000,F,Biology,,,Brattleboro,VT,05301,,Hospitalist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Brattleboro Memorial Hospital
0010007935,1988,F,English,,,Brattleboro,VT,05301,,Special Educator,Educator,Education - Pre-school-12,Brattleboro Union High School
0010007923,1989,M,History,,,Brattleboro,VT,05302,,Partner,Attorney,Law/Legal Service/Courts,Fisher & Fisher
0010030107,1999,M,Mathematics,Economics,,Brattleboro,VT,05301,,Associate,Venture Capital,,The Richards Group
0007890095,1978,M,Political Science,,,Brattleboro,VT,05302-0009,,Partner,Attorney,Law/Legal Service/Courts,Downs Rachlin & Martin PLLC
0010019717,1994,F,Religion,,,Brattleboro,VT,05301,,Administrative Coordinator,Clerk/Administrative Assistant,,Boys & Girls Club of Brattleboro
0008468362,1984,F,Sociology,,,Brattleboro,VT,05302,,Senior Program Therapist,Social Work,,The Brattleboro Retreat
0008371530,1983,M,American Studies,Economics,,Breckenridge,CO,80424-5636,,,,,Trilogy Partners
0005330859,1953,M,Art,,,Breckenridge,CO,80424,,,Attorney,,Self-employed
0006862132,1968,M,History,,,Breckenridge,CO,80424-0054,,President,Management,Computers/Information Service,"Overlode, Inc."
0008498580,1984,F,Mathematic Sciences,Psychology,,Breckenridge,CO,80424,,Veterinary Radiologist,Veterinary,,Diagnostic Imaging
0010028168,1998,M,Political Science,History,,Breinigsville,PA,18031,,Partner,Retail/Wholesale,,Vynecrest Winery
0010012987,1991,F,Political Science,,,Brentwood,CA,94513,,Pediatrician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,John Muir Medical Group
0008240167,1982,M,Classics,,,Brewster,MA,02631,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Yarmouth Medical Center
0006649517,1966,M,History,,,Brewster,NY,10509,,Principal,,Consulting,The Krefting Group LLC
0006330563,1963,M,Chemistry,,,Bridgehampton,NY,11932-3007,,Licensed Sales Associate,Sales,Real Estate,The Corcoran Group
0008389300,1983,M,Chemistry,,,Bridgeport,CT,06606,,Oral Surgeon,Dental,,Oral Surgery Associates
0004651859,1946,M,Economics,,,Bridgeport,CT,06604-4725,,President,Attorney,,Lesser & Sobel P.C.
0006587172,1965,M,Economics,,,Bridgeport,CT,06604-4222,,Superior Court Judge,,,Connecticut Superior Court
0008159630,1981,F,Geology,,,Bridgeport,CT,06606,,Permanent Substitute,Educator,Education - Pre-school-12,Central High School
0004951222,1949,M,Geology,,,Bridgeport,CT,06605-1833,,,,,
0010037707,2002,M,History,,,Bridgeport,CT,06608,,Principal,Education Administrator,Education - Pre-school-12,Achievement First
0008285221,1982,M,Political Science,,,Bridgeport,CT,06606,,VP/General Counsel,Attorney,Health Care/Hospital/Medical Serv.,St. Vincent's Medical Center
0010009290,1989,M,Political Science,,,Bridgeport,CT,06607-1297,,,,,Boost Oxygen
0010012552,1991,M,Religion,,,Bridgeport,CT,06610,,Chief Executive Officer,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Northeast Medical Group
0010008469,1988,F,Russian,,,Bridgeport,CT,06601-7006,,Marketing Manger,Communications/Media,Law/Legal Service/Courts,"Pullman & Comley, LLC"
0008035630,1980,M,Geology,Environmental Studies,,Bridgeville,PA,15017-0425,,Project Manager,Management,Construction,Allegheny Construction Group
0010021259,1990,F,,,,Bridgeville,PA,15017,,"VP, Executive Development",Human Resources/Personnel,Consulting,Development Dimensions Intl.
0008199393,1981,F,English,History of Ideas,,Bridgewater,VA,22812,,Assistant Professor,Educator,Education - College/University,Bridgewater College
0006384343,1963,M,Physics,,,Bridgewater,NJ,08807-0800,,Dir. Strategic Planning & Alliances,,,Hoechst Marion Roussel Inc.
0008378718,1983,F,Physics,,,Bridgewater,NJ,08807,,Pediatrician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,PediaHealth Medical Associates
0005536331,1955,M,,,,Bridgewater,NH,03222-0607,,President,,,Whittemore Financial Group
0007954892,1979,M,Economics,,,Brighton,CO,80601,,Outside Sales,Sales,,Little Valley Nursery
0010015576,1992,F,English,,,Brighton,CO,80601,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Salud Family Health Center
0007228665,1972,M,History,,,Brighton,MI,48114,,,Engineering,,Livingston Engineering
0010020016,1994,M,History,,,Brighton,MA,02135-3693,,,Educator,Education - Pre-school-12,Brighton High School
0010025905,1997,F,History,,,Brighton,MA,02135,,Senior Project Manager,Real Estate,Real Estate,B'nai B'rith Housing New England
0010039795,2003,M,Political Science,,,Brighton,MA,02135,,Seminarian,Religious Service,Religious Organization,St. Johns Seminary
0007897132,1978,M,Psychology,,,Brighton,MA,02135,,Medical Director,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Sleep Health Center
0010008459,1990,F,Contract Major-Div.3,,,Brisbane,CA,94005,,Associate Director,Pharmaceuticals,,InterMune
0008409330,1984,M,Psychology,,,Brisbane,CA,94005,,"Senior Director, Clinical Research",Physician/Surgeon,,"Intermune, Inc."
0010051525,2008,F,Chemistry,Mathematics,,Brisbane QLD 4072,,,,,,,
0010021706,1995,M,Mathematics,,,"Brisbane, QLD 4000",,,Australia,,,,Suncorp-Metway Ltd.
0010048186,2007,F,American Studies,,,Bristol,CT,06010-1099,,Sr. Account Executive,Sales,Media/Communications,ESPN
0004904250,1949,M,Economics,,,Bristol,CT,06010,,Partner,Consulting,,Sky Bight Partners
0008278768,1982,M,Economics,English,,Bristol,RI,02809,,President,Management,Banking/Financial Service,bankinsurance.com
0010032335,2000,F,Economics,,,Bristol,CT,06010,,Sports Researcher,Film/Television/Radio,,ESPN
0010032668,2000,F,Environmental Studies,,,Bristol,RI,02809-1932,,Project Manager,Architecture,Engineering/Architectural,Graham Meus Inc. Architects
0010024219,1996,F,Psychology,,,Bristol,RI,02809,,Doctoral Intern,Psychology,,Roger Williams University
0008280390,1982,M,Economics,,,Broadview Heights,OH,44147,,Director of Business Development,Health Care/Hospital,,Quality Data Management
0007002680,1970,M,Religion,,,Brockport,NY,14420,,Adjunct Professor,Educator,Education - College/University,SUNY Brockport
0010021972,1995,M,Chemistry,,,Brockton,MA,02302,,Anesthesiologist/Pain Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Caritas Good Samaritan Hospital
0007354470,1973,M,Chemistry,,,Brockton,MA,02301,,Attending Physician,,Health Care/Hospital/Medical Serv.,Caritas Good Samaritan Medical Ctr.
0005161568,1951,M,,,,Brockton,MA,02401-4326,,,,,Commonwealth of Massachusetts
0010019886,1994,F,Biology,,,Bronx,NY,10461,,Attending Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Albert Einstein College of Medicine
0010043541,2005,F,Biology,,,Bronx,NY,10467-2401,,Pediatric Resident,Health Care/Hospital,Health Care/Hospital/Medical Serv.,Children's Hospital at Montefiore
0007943488,1979,F,Biology,,,Bronx,NY,10467-3101,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,The Children's Hospital
0010028120,1998,F,Biology,,,Bronx,NY,10467,,Attending Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Montefiore Medical Group
0006624308,1966,M,Chemistry,,,Bronx,NY,10468,,Associate Professor of Chemistry,,,Herbert H. Lehman College
0010021866,1995,M,Chemistry,,,Bronx,NY,10467,,Assistant Professor of Medicine,Educator,Health Care/Hospital/Medical Serv.,Albert Einstein College of Medicine
0010048558,2007,F,Chemistry,,,Bronx,NY,10470-1709,,,,Religious Organization,St. Barnabas Convent
0010044405,2005,F,Comparative Literature,,,Bronx,NY,10453,,7th Grade Teacher,Educator,Education - Pre-school-12,New York City Dept. of Education
0008135629,1981,F,English,,,Bronx,NY,10471,,Director/Teacher,Artist/Painter/Sculptor,Education - Pre-school-12,Fieldston School
0010007947,1988,F,English,,,Bronx,NY,10461,,Pediatrician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Docs for Kids
0010008323,1987,F,English,,,Bronx,NY,10461-2232,,Freelance Writer,Author/Poet/Playwright/Writer,,Self-employed
0010037474,2002,F,English,Sociology,,Bronx,NY,10475,,English Teacher,Library/Archives,Education - Pre-school-12,City of NY Dept. of Education
0010048588,2007,F,English,,,Bronx,NY,10456,,Teacher,Educator,Education - Pre-school-12,Teach for America
0010042362,2004,M,English,,,Bronx,NY,10471-3922,,English Teacher,Educator,Education - Pre-school-12,Fieldston School
0006195486,1961,M,English,,,Bronx,NY,10451-5323,,,,,
0006330517,1963,M,English,,,Bronx,NY,10471,,,,,
0010015451,1992,M,History,,,Bronx,NY,10451,,,Attorney,Law/Legal Service/Courts,Law Office of William K. Schwarz
0010042263,2005,F,History,,,Bronx,NY,10451,,Legal Advocate,,,The Bronx Defenders
0005847031,1958,M,Mathematic Sciences,,,Bronx,NY,10465,,Chairman,,Consulting,MBS Global
0010009115,1988,M,Mathematics,,,Bronx,NY,10471-3430,,Chair-Department of Mathematics,Educator,Education - Pre-school-12,Horace Mann School
0010009574,1988,F,Philosophy,,,Bronx,NY,10467-2801,,,,,
0008436053,1984,F,Political Science,,,Bronx,NY,10451,,Supervising Attorney,Law/Legal Services (non-attorney),Law/Legal Service/Courts,The Legal Aid Society
0007444360,1974,M,Political Science,,,Bronx,NY,10468,,Compliance Officer,Other,Social Services,Northwest Bronx Community Coalition
0010012777,1991,F,Psychology,,,Bronx,NY,10530,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,North Central Bronx Hospital
0010046079,2006,M,Psychology,,,Bronx,NY,10457,,8th Grade Math Teacher,Educator,Education - Pre-school-12,M.S. 118 William Niles School
0007525617,1975,M,Psychology,American Civilization,,Bronx,NY,10461,,Assoc. Dean-Public Affairs/Communications,,Education - College/University,Albert Einstein College of Medicine
0008500348,1985,F,Russian,,,Bronx,NY,10451,,Attorney,Attorney,,"The Legal Aid Society, JRP"
0010037103,2002,M,Theatre,,,Bronx,NY,10463-3445,,Consultant,Consulting,Consulting,Powers Consulting
0010018084,1993,M,,,,Bronx,NY,10467,,Resident General Psychiatry,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Montefiore Medical Center
0010015495,1992,F,,,,Bronx,NY,10468-1589,,,,,
0005806795,1958,M,American Studies,,,Bronxville,NY,10708,,,Financial/Estate/Retirement Planner,Consulting,"Kellogg Consulting, LLC"
0010008600,1988,F,Art History,American Studies,,Bronxville,NY,10708-5999,,"Sr. Dir., Fund for Sarah Lawrence",Fundraising,Education - College/University,Sarah Lawrence College
0008253204,1982,M,Economics,,,Bronxville,NY,10708,,CEO,Attorney,Law/Legal Service/Courts,Payphone Wind Down Corporation
0010017885,1993,M,Economics,Art,,Bronxville,NY,10708,,Portfolio Manager,Investments,,Ulysses Management
0006462708,1964,M,French,,,Bronxville,NY,10708,,,Dental,,Self-employed
0007705110,1977,F,Music,,,Bronxville,NY,10708,,,Education Administrator,Education - College/University,Sarah Lawrence College
0007130015,1971,M,Philosophy,,,Bronxville,NY,10708,,Professor of Religion,Educator,Education - College/University,Sarah Lawrence College
0007374672,1973,M,Political Economy,,,Bronxville,NY,10708-1805,,Chairman of the Board,"Energy (oil, gas, mining)",Mining/Oil and Gas Extraction,"Pendragon Energy Partners, Inc."
0004582450,1945,M,Political Science,,,Bronxville,NY,10708-3212,,President,Investments,,Self-employed
