major1,major2,Industry,gradyear,Salary
PSYC,SPAN,Unlisted,2002,759200
PSYC,SPAN,Other,2003,759400
PSYC,SPAN,Law,2003,759600
PSYC,SPAN,Graduate Studies,2004,759800
PSYC,SPAN,Education (Elementary),2007,760000
PSYC,SPAN,Unlisted,2008,760200
PSYC,SPAN,Unlisted,2008,760400
PSYC,SPAN,Unlisted,2008,760600
PSYC,SPAN,"Research,Scientific",2008,760800
PSYC,SPAN,Unlisted,2011,761000
PSYC,,Insurance,2002,761200
PSYC,,Unlisted,2002,761400
PSYC,,Unlisted,2002,761600
PSYC,,Volunteer,2002,761800
PSYC,,Business,2002,762000
PSYC,,Education (Secondary),2002,762200
PSYC,,Unlisted,2002,762400
PSYC,,Unlisted,2002,762600
PSYC,,Fundraising/Development,2002,762800
PSYC,,Unlisted,2002,763000
PSYC,,Unlisted,2002,763200
PSYC,,Writing,2002,763400
PSYC,,Unlisted,2002,763600
PSYC,,Unlisted,2002,763800
PSYC,,Unlisted,2002,764000
PSYC,,"Research,Scientific",2002,764200
PSYC,,Unlisted,2002,764400
PSYC,,Unlisted,2002,764600
PSYC,,Unlisted,2002,764800
PSYC,,Unlisted,2002,765000
PSYC,,"Research,Scientific",2002,765200
PSYC,,Graduate Studies,2002,765400
PSYC,,Unlisted,2002,765600
PSYC,,Unlisted,2002,765800
PSYC,,Unlisted,2002,766000
PSYC,,Unlisted,2002,766200
PSYC,,Unlisted,2002,766400
PSYC,,Unlisted,2002,766600
PSYC,,Education (Elementary),2002,766800
PSYC,,Unlisted,2003,767000
PSYC,,Unlisted,2003,767200
PSYC,,Graduate Studies,2003,767400
PSYC,,Unlisted,2003,767600
PSYC,,Other,2003,767800
PSYC,,Publishing,2003,768000
PSYC,,Advertising,2003,768200
PSYC,,ECommerce/Web,2003,768400
PSYC,,Unlisted,2003,768600
PSYC,,"Research,Scientific",2003,768800
PSYC,,Unlisted,2003,769000
PSYC,,Finance,2003,769200
PSYC,,Unlisted,2003,769400
PSYC,,Government,2003,769600
PSYC,,Education (Higher Education),2003,769800
PSYC,,Unlisted,2003,770000
PSYC,,Unlisted,2003,770200
PSYC,,Education (Higher Education),2003,770400
PSYC,,Unlisted,2003,770600
PSYC,,Education (Secondary),2003,770800
PSYC,,Unlisted,2003,771000
PSYC,,Unlisted,2003,771200
PSYC,,Advertising,2003,771400
PSYC,,Unlisted,2004,771600
PSYC,,Other,2004,771800
PSYC,,Other,2004,772000
PSYC,,Unlisted,2004,772200
PSYC,,Unlisted,2004,772400
PSYC,,Unlisted,2004,772600
PSYC,,Unlisted,2004,772800
PSYC,,Music,2004,773000
PSYC,,Unlisted,2004,773200
PSYC,,Unlisted,2004,773400
PSYC,,Unlisted,2004,773600
PSYC,,Marketing/Market Research,2004,773800
PSYC,,Publishing,2004,774000
PSYC,,Unlisted,2004,774200
PSYC,,Unlisted,2004,774400
PSYC,,Unlisted,2004,774600
PSYC,,Unlisted,2004,774800
PSYC,,Unlisted,2004,775000
PSYC,,Unlisted,2004,775200
PSYC,,Unlisted,2004,775400
PSYC,,Unlisted,2004,775600
PSYC,,Unlisted,2004,775800
PSYC,,Arts,2004,776000
PSYC,,Unlisted,2004,776200
PSYC,,Unlisted,2004,776400
PSYC,,Unlisted,2004,776600
PSYC,,Other,2004,776800
PSYC,,Education (Secondary),2004,777000
PSYC,,Other,2004,777200
PSYC,,Sales,2004,777400
PSYC,,Unlisted,2004,777600
PSYC,,Unlisted,2004,777800
PSYC,,Unlisted,2005,778000
PSYC,,Unlisted,2005,778200
PSYC,,Unlisted,2005,778400
PSYC,,Social Work/Human Services,2005,778600
PSYC,,Unlisted,2005,778800
PSYC,,Unlisted,2005,779000
PSYC,,Merchandising/Retail,2005,779200
PSYC,,Graduate Studies,2005,779400
PSYC,,Unlisted,2005,779600
PSYC,,Business,2005,779800
PSYC,,Unlisted,2005,780000
PSYC,,Unlisted,2005,780200
PSYC,,Graduate Studies,2005,780400
PSYC,,Unlisted,2005,780600
PSYC,,Unlisted,2005,780800
PSYC,,Unlisted,2005,781000
PSYC,,Unlisted,2005,781200
PSYC,,Unlisted,2005,781400
PSYC,,Unlisted,2005,781600
PSYC,,Other,2005,781800
PSYC,,Unlisted,2005,782000
PSYC,,Unlisted,2005,782200
PSYC,,Other,2005,782400
PSYC,,Unlisted,2005,782600
PSYC,,Unlisted,2005,782800
PSYC,,Unlisted,2005,783000
PSYC,,Unlisted,2005,783200
PSYC,,Social Work/Human Services,2005,783400
PSYC,,Unlisted,2005,783600
PSYC,,Unlisted,2005,783800
PSYC,,Other,2005,784000
PSYC,,Unlisted,2005,784200
PSYC,,Military,2006,784400
PSYC,,Accounting,2006,784600
PSYC,,Unlisted,2006,784800
PSYC,,Writing,2006,785000
PSYC,,Unlisted,2006,785200
PSYC,,Unlisted,2006,785400
PSYC,,Unlisted,2006,785600
PSYC,,Education (Secondary),2006,785800
PSYC,,Unlisted,2006,786000
PSYC,,Other,2006,786200
PSYC,,Unlisted,2006,786400
PSYC,,Health Care,2006,786600
PSYC,,Graduate Studies,2006,786800
PSYC,,Fundraising/Development,2006,787000
PSYC,,Education (Elementary),2006,787200
PSYC,,Education (Secondary),2006,787400
PSYC,,Hotel/Food Management,2006,787600
PSYC,,Unlisted,2006,787800
PSYC,,Unlisted,2006,788000
PSYC,,Other,2006,788200
PSYC,,Graduate Studies,2006,788400
PSYC,,Unlisted,2006,788600
PSYC,,"Research,Scientific",2006,788800
PSYC,,Graduate Studies,2006,789000
PSYC,,Unlisted,2006,789200
PSYC,,Unlisted,2006,789400
PSYC,,Non-Profit Adminstration,2006,789600
PSYC,,Unlisted,2006,789800
PSYC,,Unlisted,2006,790000
PSYC,,ECommerce/Web,2006,790200
PSYC,,Unlisted,2006,790400
PSYC,,Other,2006,790600
PSYC,,Unlisted,2006,790800
PSYC,,Unlisted,2006,791000
PSYC,,Unlisted,2006,791200
PSYC,,Unlisted,2007,791400
PSYC,,Graduate Studies,2007,791600
PSYC,,Museum Work,2007,791800
PSYC,,Graduate Studies,2007,792000
PSYC,,Unlisted,2007,792200
PSYC,,Graduate Studies,2007,792400
PSYC,,Unlisted,2007,792600
PSYC,,Unlisted,2007,792800
PSYC,,Graduate Studies,2007,793000
PSYC,,Unlisted,2007,793200
PSYC,,Arts,2007,793400
PSYC,,Unlisted,2007,793600
PSYC,,Unlisted,2007,793800
PSYC,,Other,2007,794000
PSYC,,Other,2007,794200
PSYC,,Unlisted,2007,794400
PSYC,,Unlisted,2007,794600
PSYC,,Other,2007,794800
PSYC,,Unlisted,2007,795000
PSYC,,Unlisted,2007,795200
PSYC,,Unlisted,2007,795400
PSYC,,Education (Elementary),2007,795600
PSYC,,Unlisted,2007,795800
PSYC,,Unlisted,2007,796000
PSYC,,Unlisted,2007,796200
PSYC,,Other,2007,796400
PSYC,,Other,2007,796600
PSYC,,Education (Secondary),2007,796800
PSYC,,Unlisted,2007,797000
PSYC,,Unlisted,2008,797200
PSYC,,Education (Secondary),2008,797400
PSYC,,Unlisted,2008,797600
PSYC,,Unlisted,2008,797800
PSYC,,Unlisted,2008,798000
PSYC,,Graduate Studies,2008,798200
PSYC,,Unlisted,2008,798400
PSYC,,Unlisted,2008,798600
PSYC,,Unlisted,2008,798800
PSYC,,Graduate Studies,2008,799000
PSYC,,Graduate Studies,2008,799200
PSYC,,Unlisted,2008,799400
PSYC,,Graduate Studies,2008,799600
PSYC,,Unlisted,2008,799800
PSYC,,Graduate Studies,2008,800000
PSYC,,Unlisted,2008,800200
PSYC,,Unlisted,2008,800400
PSYC,,Graduate Studies,2008,800600
PSYC,,Graduate Studies,2008,800800
PSYC,,Unlisted,2008,801000
PSYC,,Sports,2008,801200
PSYC,,Unlisted,2008,801400
PSYC,,Graduate Studies,2008,801600
PSYC,,Unlisted,2008,801800
PSYC,,Unlisted,2008,802000
PSYC,,Unlisted,2008,802200
PSYC,,Unlisted,2008,802400
PSYC,,Unlisted,2008,802600
PSYC,,Unlisted,2008,802800
PSYC,,Unlisted,2008,803000
PSYC,,Other,2008,803200
PSYC,,Unlisted,2009,803400
PSYC,,Graduate Studies,2009,803600
PSYC,,Unlisted,2009,803800
PSYC,,Unlisted,2009,804000
PSYC,,Unlisted,2009,804200
PSYC,,Graduate Studies,2009,804400
PSYC,,Unlisted,2009,804600
PSYC,,Non-Profit Adminstration,2009,804800
PSYC,,Education (Secondary),2009,805000
PSYC,,Unlisted,2009,805200
PSYC,,Unlisted,2009,805400
PSYC,,Other,2009,805600
PSYC,,Arts,2009,805800
PSYC,,Unlisted,2009,806000
PSYC,,Unlisted,2009,806200
PSYC,,Unlisted,2009,806400
PSYC,,Unlisted,2009,806600
PSYC,,Unlisted,2009,806800
PSYC,,Unlisted,2009,807000
PSYC,,Unlisted,2009,807200
PSYC,,Unlisted,2009,807400
PSYC,,Unlisted,2009,807600
PSYC,,Education (Secondary),2009,807800
PSYC,,Unlisted,2009,808000
PSYC,,Unlisted,2009,808200
PSYC,,Unlisted,2009,808400
PSYC,,Unlisted,2009,808600
PSYC,,International,2010,808800
PSYC,,Unlisted,2010,809000
PSYC,,Unlisted,2010,809200
PSYC,,Unlisted,2010,809400
PSYC,,Unlisted,2010,809600
PSYC,,Unlisted,2010,809800
PSYC,,Unlisted,2010,810000
PSYC,,Unlisted,2010,810200
PSYC,,Unlisted,2010,810400
PSYC,,Unlisted,2010,810600
PSYC,,Unlisted,2010,810800
PSYC,,Unlisted,2010,811000
PSYC,,Unlisted,2010,811200
PSYC,,Unlisted,2010,811400
PSYC,,Unlisted,2010,811600
PSYC,,Unlisted,2010,811800
PSYC,,Unlisted,2010,812000
PSYC,,Unlisted,2010,812200
PSYC,,Unlisted,2010,812400
PSYC,,Unlisted,2010,812600
PSYC,,Unlisted,2010,812800
PSYC,,Unlisted,2010,813000
PSYC,,Unlisted,2010,813200
PSYC,,Unlisted,2010,813400
PSYC,,Other,2010,813600
PSYC,,Unlisted,2010,813800
PSYC,,Unlisted,2010,814000
PSYC,,Unlisted,2010,814200
PSYC,,Unlisted,2010,814400
PSYC,,Education (Secondary),2010,814600
PSYC,,Unlisted,2010,814800
PSYC,,Unlisted,2010,815000
PSYC,,Unlisted,2010,815200
PSYC,,Unlisted,2010,815400
PSYC,,Unlisted,2011,815600
PSYC,,Unlisted,2011,815800
PSYC,,Unlisted,2011,816000
PSYC,,Unlisted,2011,816200
PSYC,,Unlisted,2011,816400
PSYC,,Unlisted,2011,816600
PSYC,,Unlisted,2011,816800
PSYC,,Unlisted,2011,817000
PSYC,,Unlisted,2011,817200
PSYC,,Unlisted,2011,817400
PSYC,,Unlisted,2011,817600
PSYC,,Unlisted,2011,817800
PSYC,,Sports,2011,818000
PSYC,,Unlisted,2011,818200
PSYC,,Unlisted,2011,818400
PSYC,,Unlisted,2011,818600
PSYC,,Unlisted,2011,818800
PSYC,,Unlisted,2011,819000
PSYC,,Unlisted,2011,819200
PSYC,,Unlisted,2011,819400
PSYC,,Unlisted,2011,819600
PSYC,,Unlisted,2011,819800
PSYC,,Unlisted,2011,820000
PSYC,,Unlisted,2011,820200
PSYC,,Unlisted,2011,820400
PSYC,,Unlisted,2011,820600
PSYC,,Unlisted,2011,820800
PSYC,,Unlisted,2011,821000
PSYC,,Unlisted,2011,821200
PSYC,,Unlisted,2011,821400
PSYC,,Sports,2011,821600
PSYC,,Unlisted,2011,821800
PSYC,,Unlisted,2011,822000
PSYC,,Unlisted,2012,822200
PSYC,,Unlisted,2012,822400
PSYC,,Unlisted,2012,822600
PSYC,,Unlisted,2012,822800
PSYC,,Unlisted,2012,823000
PSYC,,Unlisted,2012,823200
PSYC,,Unlisted,2012,823400
PSYC,,Unlisted,2012,823600
PSYC,,Unlisted,2012,823800
PSYC,,Unlisted,2012,824000
PSYC,,Unlisted,2012,824200
PSYC,,Unlisted,2012,824400
PSYC,,Sales,2012,824600
PSYC,,Unlisted,2012,824800
PSYC,,Unlisted,2012,825000
PSYC,,Unlisted,2012,825200
PSYC,,Unlisted,2012,825400
PSYC,,Unlisted,2012,825600
PSYC,,Unlisted,2012,825800
PSYC,,Unlisted,2012,826000
PSYC,,Unlisted,2012,826200
PSYC,,Unlisted,2012,826400
PSYC,,Unlisted,2012,826600
PSYC,,Unlisted,2012,826800
PSYC,,Unlisted,2012,827000
PSYC,,Unlisted,2012,827200
PSYC,,Unlisted,2012,827400
PSYC,,Unlisted,2012,827600
PSYC,,Unlisted,2012,827800
PSYC,,Unlisted,2012,828000
PSYC,,Unlisted,2012,828200
RELN,,Unlisted,2002,828400
RELN,,Unlisted,2002,828600
RELN,,Unlisted,2002,828800
RELN,,Other,2002,829000
RELN,,Unlisted,2002,829200
RELN,,Unlisted,2002,829400
RELN,,Unlisted,2003,829600
RELN,,Unlisted,2003,829800
RELN,,Unlisted,2003,830000
RELN,,Unlisted,2003,830200
RELN,,Unlisted,2003,830400
RELN,,Unlisted,2004,830600
RELN,,Unlisted,2004,830800
RELN,,Unlisted,2004,831000
RELN,,Unlisted,2004,831200
RELN,,Unlisted,2004,831400
RELN,,Unlisted,2004,831600
RELN,,Unlisted,2004,831800
RELN,,Unlisted,2004,832000
RELN,,Unlisted,2005,832200
RELN,,Unlisted,2005,832400
RELN,,Unlisted,2006,832600
RELN,,Unlisted,2006,832800
RELN,,Unlisted,2006,833000
RELN,,Unlisted,2006,833200
RELN,,Unlisted,2006,833400
RELN,,Unlisted,2006,833600
RELN,,Unlisted,2006,833800
RELN,,Unlisted,2006,834000
RELN,,Unlisted,2006,834200
RLST,SPAN,Graduate Studies,2007,834400
RLST,,Unlisted,2006,834600
RLST,,Unlisted,2007,834800
RLST,,Education (Elementary),2007,835000
RLST,,Unlisted,2007,835200
RLST,,Unlisted,2007,835400
RLST,,Unlisted,2007,835600
RLST,,Unlisted,2007,835800
RLST,,Graduate Studies,2007,836000
RLST,,Education (Higher Education),2008,836200
RLST,,Unlisted,2008,836400
RLST,,Unlisted,2008,836600
RLST,,Unlisted,2008,836800
RLST,,Unlisted,2008,837000
RLST,,Unlisted,2008,837200
RLST,,Unlisted,2008,837400
RLST,,Finance,2008,837600
RLST,,Unlisted,2009,837800
RLST,,Unlisted,2009,838000
RLST,,Unlisted,2009,838200
RLST,,Unlisted,2009,838400
RLST,,Unlisted,2009,838600
RLST,,Unlisted,2009,838800
RLST,,Unlisted,2009,839000
RLST,,Unlisted,2009,839200
RLST,,Unlisted,2009,839400
RLST,,Unlisted,2010,839600
RLST,,Unlisted,2010,839800
RLST,,Unlisted,2010,840000
RLST,,Unlisted,2010,840200
RLST,,Unlisted,2010,840400
RLST,,Unlisted,2010,840600
RLST,,Unlisted,2010,840800
RLST,,Unlisted,2010,841000
RLST,,Unlisted,2010,841200
RLST,,Unlisted,2011,841400
RLST,,Unlisted,2011,841600
RLST,,Unlisted,2012,841800
RLST,,Unlisted,2012,842000
RLST,,Entertainment,2012,842200
RLST,,Unlisted,2012,842400
SOCY,SPAN,Consulting,2008,842600
SOCY,SPAN,"Research, Other",2009,842800
SOCY,,Unlisted,2002,843000
SOCY,,Unlisted,2002,843200
SOCY,,Law,2002,843400
SOCY,,Unlisted,2002,843600
SOCY,,Unlisted,2002,843800
SOCY,,Unlisted,2002,844000
SOCY,,Health Care,2002,844200
SOCY,,Unlisted,2002,844400
SOCY,,Other,2002,844600
SOCY,,Unlisted,2002,844800
SOCY,,Unlisted,2002,845000
SOCY,,Unlisted,2002,845200
SOCY,,Unlisted,2002,845400
SOCY,,Unlisted,2002,845600
SOCY,,Unlisted,2002,845800
SOCY,,Other,2003,846000
SOCY,,Unlisted,2003,846200
SOCY,,Unlisted,2003,846400
SOCY,,Unlisted,2003,846600
SOCY,,Graduate Studies,2003,846800
SOCY,,Unlisted,2003,847000
SOCY,,Unlisted,2003,847200
SOCY,,Unlisted,2003,847400
SOCY,,Unlisted,2004,847600
SOCY,,Unlisted,2004,847800
SOCY,,Unlisted,2004,848000
SOCY,,Unlisted,2004,848200
SOCY,,Unlisted,2004,848400
SOCY,,Unlisted,2004,848600
SOCY,,Unlisted,2004,848800
SOCY,,Unlisted,2004,849000
SOCY,,Unlisted,2004,849200
SOCY,,Unlisted,2004,849400
SOCY,,Unlisted,2004,849600
SOCY,,Unlisted,2004,849800
SOCY,,Unlisted,2004,850000
SOCY,,Unlisted,2005,850200
SOCY,,Unlisted,2005,850400
SOCY,,Unlisted,2005,850600
SOCY,,Unlisted,2005,850800
SOCY,,Unlisted,2005,851000
SOCY,,Unlisted,2005,851200
SOCY,,Sports,2005,851400
SOCY,,Unlisted,2005,851600
SOCY,,Unlisted,2005,851800
SOCY,,Unlisted,2005,852000
SOCY,,Unlisted,2005,852200
SOCY,,Unlisted,2005,852400
SOCY,,Unlisted,2005,852600
SOCY,,Unlisted,2005,852800
SOCY,,Unlisted,2006,853000
SOCY,,Unlisted,2006,853200
SOCY,,Unlisted,2006,853400
SOCY,,Finance,2006,853600
SOCY,,Unlisted,2006,853800
SOCY,,Unlisted,2006,854000
SOCY,,Unlisted,2006,854200
SOCY,,Unlisted,2006,854400
SOCY,,Unlisted,2006,854600
SOCY,,Unlisted,2006,854800
SOCY,,Unlisted,2006,855000
SOCY,,Unlisted,2006,855200
SOCY,,"Research,Scientific",2006,855400
SOCY,,Unlisted,2006,855600
SOCY,,Unlisted,2007,855800
SOCY,,Unlisted,2007,856000
SOCY,,Unlisted,2007,856200
SOCY,,Other,2007,856400
SOCY,,Unlisted,2007,856600
SOCY,,Unlisted,2007,856800
SOCY,,Unlisted,2007,857000
SOCY,,Unlisted,2007,857200
SOCY,,Unlisted,2007,857400
SOCY,,Unlisted,2007,857600
SOCY,,Unlisted,2008,857800
SOCY,,Unlisted,2008,858000
SOCY,,Unlisted,2008,858200
SOCY,,Unlisted,2008,858400
SOCY,,Other,2008,858600
SOCY,,Unlisted,2008,858800
SOCY,,Unlisted,2008,859000
SOCY,,Unlisted,2008,859200
SOCY,,Health Care,2008,859400
SOCY,,Unlisted,2008,859600
SOCY,,Unlisted,2009,859800
SOCY,,Unlisted,2009,860000
SOCY,,Unlisted,2009,860200
SOCY,,Unlisted,2009,860400
SOCY,,Unlisted,2009,860600
SOCY,,Unlisted,2009,860800
SOCY,,Unlisted,2009,861000
SOCY,,Unlisted,2009,861200
SOCY,,Publishing,2009,861400
SOCY,,Unlisted,2009,861600
SOCY,,Unlisted,2009,861800
SOCY,,Unlisted,2009,862000
SOCY,,Unlisted,2010,862200
SOCY,,Other,2010,862400
SOCY,,Other,2010,862600
SOCY,,Unlisted,2010,862800
SOCY,,Unlisted,2010,863000
SOCY,,Unlisted,2010,863200
SOCY,,Unlisted,2010,863400
SOCY,,Education (Secondary),2010,863600
SOCY,,Unlisted,2010,863800
SOCY,,Unlisted,2010,864000
SOCY,,Unlisted,2010,864200
SOCY,,Unlisted,2010,864400
SOCY,,Unlisted,2010,864600
SOCY,,Unlisted,2011,864800
SOCY,,Unlisted,2011,865000
SOCY,,Unlisted,2011,865200
SOCY,,Unlisted,2011,865400
SOCY,,Unlisted,2011,865600
SOCY,,Unlisted,2011,865800
SOCY,,Unlisted,2011,866000
SOCY,,Unlisted,2011,866200
SOCY,,Other,2011,866400
SOCY,,Unlisted,2011,866600
SOCY,,Unlisted,2011,866800
SOCY,,Unlisted,2011,867000
SOCY,,Unlisted,2012,867200
SOCY,,Unlisted,2012,867400
SOCY,,Unlisted,2012,867600
SOCY,,Unlisted,2012,867800
SOCY,,Unlisted,2012,868000
SOCY,,Unlisted,2012,868200
SOCY,,Unlisted,2012,868400
SOCY,,Unlisted,2012,868600
SOCY,,Unlisted,2012,868800
SOCY,,Unlisted,2012,869000
SOCY,,Unlisted,2012,869200
SOCY,,Unlisted,2012,869400
SOCY,,Unlisted,2012,869600
SOCY,,Unlisted,2012,869800
SOCY,,Unlisted,2012,870000
SPAN,SYNP,Journalism,2003,870200
SPAN,SYNP,"Research,Scientific",2004,870400
SPAN,,Unlisted,2002,870600
SPAN,,Unlisted,2002,870800
SPAN,,Unlisted,2002,871000
SPAN,,Unlisted,2002,871200
SPAN,,Unlisted,2003,871400
SPAN,,Unlisted,2003,871600
SPAN,,Unlisted,2003,871800
SPAN,,Unlisted,2004,872000
SPAN,,Unlisted,2004,872200
SPAN,,Unlisted,2004,872400
SPAN,,Other,2005,872600
SPAN,,Unlisted,2005,872800
SPAN,,Unlisted,2005,873000
SPAN,,Unlisted,2006,873200
SPAN,,Unlisted,2006,873400
SPAN,,Photography,2006,873600
SPAN,,Unlisted,2006,873800
SPAN,,Unlisted,2006,874000
SPAN,,Other,2007,874200
SPAN,,Unlisted,2007,874400
SPAN,,Unlisted,2007,874600
SPAN,,Unlisted,2007,874800
SPAN,,Unlisted,2008,875000
SPAN,,Unlisted,2008,875200
SPAN,,Unlisted,2008,875400
SPAN,,Unlisted,2008,875600
SPAN,,Unlisted,2008,875800
SPAN,,Unlisted,2008,876000
SPAN,,Unlisted,2009,876200
SPAN,,Other,2010,876400
SPAN,,Unlisted,2010,876600
SPAN,,Other,2010,876800
SPAN,,Unlisted,2010,877000
SPAN,,Unlisted,2010,877200
SPAN,,Unlisted,2011,877400
SPAN,,Unlisted,2011,877600
SPAN,,Unlisted,2011,877800
SPAN,,Unlisted,2012,878000
SPAN,,Unlisted,2012,878200
SPAN,,Law,2012,878400
SPAN,,Unlisted,2012,878600
SYNP,,Health Care,2002,878800
SYNP,,Unlisted,2002,879000
SYNP,,Unlisted,2002,879200
SYNP,,Unlisted,2002,879400
SYNP,,Other,2002,879600
SYNP,,Education (Secondary),2002,879800
SYNP,,Unlisted,2002,880000
SYNP,,Unlisted,2002,880200
SYNP,,Education (Secondary),2003,880400
SYNP,,Unlisted,2003,880600
SYNP,,Unlisted,2003,880800
SYNP,,Unlisted,2003,881000
SYNP,,Unlisted,2003,881200
SYNP,,Unlisted,2004,881400
SYNP,,Unlisted,2004,881600
SYNP,,Unlisted,2004,881800
SYNP,,Unlisted,2004,882000
SYNP,,Unlisted,2004,882200
SYNP,,Unlisted,2005,882400
SYNP,,Unlisted,2005,882600
SYNP,,Unlisted,2005,882800
SYNP,,Unlisted,2005,883000
SYNP,,Unlisted,2005,883200
SYNP,,Unlisted,2006,883400
SYNP,,Unlisted,2006,883600
SYNP,,Unlisted,2007,883800
SYNP,,Sales,2007,884000
SYNP,,Unlisted,2007,884200
SYNP,,Unlisted,2007,884400
SYNP,,Unlisted,2008,884600
SYNP,,Unlisted,2008,884800
SYNP,,Unlisted,2008,885000
SYNP,,Unlisted,2008,885200
SYNP,,Unlisted,2009,885400
SYNP,,Unlisted,2009,885600
SYNP,,Health Care,2010,885800
SYNP,,Unlisted,2011,886000
SYNP,,Unlisted,2011,886200
SYNP,,Other,2012,886400
WMNS,,Unlisted,2007,886600
WMNS,,Unlisted,2007,886800
WMNS,,Consulting,2008,887000
WMNS,,Unlisted,2008,887200
WMNS,,Unlisted,2009,887400
WMNS,,Unlisted,2009,887600
WMNS,,Unlisted,2009,887800
WMNS,,Other,2010,888000
WMNS,,Unlisted,2010,888200
WMNS,,Unlisted,2011,888400
WMNS,,Unlisted,2011,888600
WMNS,,Unlisted,2012,888800
